,latitude,longitude,availability_365,id,reviews,last_review
2981,-22.97766,-43.19147,6,8060207,1,2019-10-08
2982,-22.98612,-43.19852,1,8060250,0,2019-03-05
2983,-22.97189,-43.39807,365,8062495,0,2019-09-29
2984,-22.95321,-43.18842,158,8063607,1,2020-02-18
2985,-22.96667,-43.18922,79,8065366,1,2019-03-08
2986,-22.92536,-43.17427,349,8066063,0,2016-08-18
2987,-22.95873,-43.19976,364,8071046,0,2020-02-24
2988,-22.93188,-43.17611,0,8071882,0,2019-03-06
2989,-22.98433,-43.19143,362,8083334,0,2019-03-01
2990,-22.98208,-43.19231,365,8084569,1,2019-06-01
2991,-22.97351,-43.18558,44,8084649,1,2019-03-06
2992,-22.92044,-43.21452,358,8088191,19,2020-01-21
2993,-22.95395,-43.18389,255,8096290,7,2020-01-05
2994,-22.97539,-43.19374,88,8104975,0,2020-02-09
2995,-22.97713,-43.18943,135,8113091,23,2020-02-19
2996,-22.95689,-43.18055,5,8114142,2,2019-10-05
2997,-22.97918,-43.20192,358,8115865,0,2016-08-20
2998,-22.97854,-43.41676,365,8123466,0,2018-08-10
2999,-22.98043,-43.20689,89,8131697,1,2019-07-29
3000,-22.96744,-43.1879,362,8132450,0,2015-09-27
3001,-22.97999,-43.19031,362,8143869,1,2016-02-13
3002,-23.00998,-43.35275,207,8144437,30,2020-02-08
3003,-22.93525,-43.34919,333,8145574,3,2019-10-20
3004,-22.98147,-43.19367,304,8147857,6,2020-02-13
3005,-22.98335,-43.19913,364,8151310,0,2016-08-21
3006,-22.92701,-43.18378,326,8151945,7,2019-12-22
3007,-22.95509,-43.17614,242,8159662,0,2020-02-16
3008,-22.95501,-43.17783,361,8164199,2,2020-01-28
3009,-22.93266,-43.17632,180,8167706,0,2018-02-15
3010,-22.96986,-43.18623,291,8169091,5,2019-12-17
3011,-22.97745,-43.18898,288,8171172,1,2020-01-06
3012,-22.96777,-43.39483,72,8188414,9,2020-01-27
3013,-22.95118,-43.18643,182,8189115,0,2019-10-07
3014,-23.00878,-43.3456,199,8202155,6,2020-01-13
3015,-23.00888,-43.35491,363,8208701,5,2020-01-03
3016,-22.96281,-43.17758,177,8220279,1,2020-01-19
3017,-22.87916,-43.33694,363,8220799,0,2018-05-20
3018,-22.91754,-43.18088,363,8222178,2,2019-03-06
3019,-22.98242,-43.22277,71,8223256,10,2020-01-28
3020,-22.9827,-43.18996,180,8223923,0,2019-12-29
3021,-22.98651,-43.19458,271,8225995,0,2020-01-12
3022,-22.96882,-43.18255,361,8226987,1,2020-01-02
3023,-22.96764,-43.18383,362,8227920,0,2020-01-03
3024,-22.97192,-43.18618,90,8239686,0,2015-12-14
3025,-22.96202,-43.167,341,8243821,11,2020-01-27
3026,-22.98531,-43.21583,365,8262844,0,2017-02-23
3027,-23.009,-43.35418,262,8266288,14,2020-01-27
3028,-23.02516,-43.48987,1,8271113,0,2016-08-21
3029,-22.99982,-43.43193,90,8271662,0,2016-08-21
3030,-23.0152,-43.3072,346,8284193,2,2020-02-09
3031,-23.03045,-43.47582,62,8284316,28,2020-02-13
3032,-22.93338,-43.17842,300,8289341,0,2017-01-08
3033,-22.98445,-43.23124,33,8290194,1,2020-01-04
3034,-22.97034,-43.39924,346,8291819,15,2020-01-27
3035,-22.98103,-43.22287,362,8294258,1,2020-01-02
3036,-22.98254,-43.19452,269,8300170,0,2020-02-24
3037,-22.97345,-43.19173,364,8301175,1,2019-10-06
3038,-22.98412,-43.22629,208,8302345,21,2020-02-16
3039,-22.96699,-43.17662,310,8302358,32,2020-02-06
3040,-22.9208,-43.17902,329,8304159,1,2018-05-31
3041,-22.97777,-43.19201,59,8319219,1,2015-12-01
3042,-22.93928,-43.17522,362,8322142,3,2020-02-10
3043,-22.96759,-43.38786,1,8322451,0,2019-10-07
3044,-22.98309,-43.19039,206,8335829,4,2020-01-14
3045,-22.9837,-43.20923,364,8339151,3,2017-12-16
3046,-22.97136,-43.18652,26,8352432,4,2020-02-13
3047,-22.97054,-43.38598,207,8352732,0,2018-05-28
3048,-22.96964,-43.38858,360,8353482,1,2017-05-08
3049,-22.98227,-43.19081,143,8366392,15,2020-01-30
3050,-22.96542,-43.39592,365,8371021,0,2016-08-22
3051,-22.98261,-43.22081,245,8381628,6,2020-02-09
3052,-22.97024,-43.18804,365,8383832,0,2019-01-22
3053,-22.96683,-43.18444,333,8390419,7,2020-02-09
3054,-22.98672,-43.20581,336,8400132,6,2020-02-02
3055,-23.02147,-43.4537,178,8401221,1,2020-01-30
3056,-22.91985,-43.17613,88,8402220,1,2019-10-06
3057,-22.91778,-43.18832,40,8408779,0,2016-03-02
3058,-22.97379,-43.39006,341,8409661,0,2019-10-07
3059,-22.94608,-43.1829,179,8409929,1,2020-01-01
3060,-22.9327,-43.17858,146,8409989,0,2016-05-22
3061,-22.98747,-43.19209,363,8410797,0,2017-09-28
3062,-22.98475,-43.18945,23,8417809,0,2018-06-03
3063,-22.96156,-43.17613,58,8423827,0,2019-12-06
3064,-23.01087,-43.35387,363,8424695,0,2020-02-11
3065,-23.01028,-43.35422,58,8426386,3,2020-02-03
3066,-22.96246,-43.17413,313,8426809,8,2020-02-13
3067,-22.96472,-43.17443,48,8437776,13,2020-02-05
3068,-22.996,-43.23972,215,8438021,1,2019-03-29
3069,-22.95998,-43.1751,269,8444563,0,2019-12-13
3070,-22.98187,-43.19477,47,8454123,2,2020-01-08
3071,-22.97682,-43.19017,121,8460749,17,2020-01-27
3072,-22.98196,-43.22363,364,8461379,1,2018-02-14
3073,-22.97035,-43.18719,365,8468596,0,2019-10-08
3074,-22.98232,-43.22589,0,8470726,11,2020-01-03
3075,-22.98667,-43.22335,325,8471269,3,2020-01-19
3076,-22.98482,-43.19507,324,8485893,1,2020-01-04
3077,-23.00906,-43.43083,365,8487613,0,2019-10-05
3078,-22.91202,-43.17322,203,8489203,20,2020-02-16
3079,-22.9849,-43.18945,74,8497718,1,2020-01-04
3080,-22.98322,-43.18995,124,8499916,9,2020-02-14
3081,-22.98637,-43.19855,285,8501192,8,2020-02-20
3082,-22.97644,-43.19093,349,8501443,2,2020-01-12
3083,-22.91365,-43.18262,359,8502813,1,2019-09-25
3084,-22.92527,-43.17673,358,8505414,0,2019-12-26
3085,-22.97051,-43.18859,358,8514270,0,2019-03-06
3086,-22.92134,-43.18483,111,8516364,1,2020-01-08
3087,-22.98328,-43.19776,141,8520002,9,2020-02-17
3088,-22.97922,-43.18877,266,8520548,13,2020-01-05
3089,-22.99531,-43.23958,68,8520623,4,2020-01-03
3090,-22.98451,-43.1978,249,8522073,4,2020-01-19
3091,-22.92487,-43.18954,268,8530917,1,2019-10-09
3092,-22.96019,-43.1691,236,8535986,0,2019-03-04
3093,-23.0106,-43.36353,327,8540100,8,2020-02-02
3094,-22.94013,-43.1927,363,8546955,1,2018-02-14
3095,-22.97861,-43.22264,350,8547572,4,2019-09-17
3096,-22.97805,-43.22381,13,8549612,2,2020-02-20
3097,-22.98026,-43.19144,364,8551886,1,2018-01-06
3098,-22.98294,-43.19046,0,8552885,5,2020-02-03
3099,-22.98167,-43.19955,44,8555810,4,2020-01-29
3100,-22.98249,-43.19193,363,8556660,1,2020-01-05
3101,-22.97356,-43.18887,89,8581798,0,2018-10-17
3102,-22.94763,-43.18623,177,8607109,0,2019-03-06
3103,-22.98325,-43.2222,178,8609226,3,2020-01-16
3104,-22.97871,-43.19019,234,8610332,0,2016-12-25
3105,-22.94611,-43.18761,125,8612314,1,2020-01-03
3106,-23.0286,-43.47539,363,8624124,0,2018-07-07
3107,-22.91529,-43.36343,364,8626504,0,2019-10-07
3108,-22.97506,-43.18728,316,8629526,4,2020-01-04
3109,-22.97947,-43.41539,363,8641473,0,2019-09-12
3110,-22.98201,-43.20345,85,8643822,-2,2020-01-05
3111,-22.97554,-43.18868,271,8649086,0,2016-08-18
3112,-22.96504,-43.18482,363,8652500,5,2020-02-16
3113,-22.98382,-43.2164,48,8654518,13,2020-01-12
3114,-22.97046,-43.1875,329,8662920,0,2019-10-13
3115,-22.98591,-43.21114,329,8666390,0,2019-03-07
3116,-22.98495,-43.18948,256,8667266,0,2019-11-05
3117,-22.98432,-43.22494,173,8670227,3,2019-10-07
3118,-22.97348,-43.18849,363,8672682,0,2019-03-07
3119,-22.96624,-43.18241,365,8680041,0,2019-03-05
3120,-22.97588,-43.19077,360,8681813,0,2019-07-11
3121,-22.97233,-43.39202,365,8682423,0,2019-10-06
3122,-22.98249,-43.20072,71,8688332,4,2019-12-22
3123,-22.90052,-43.28815,363,8710268,0,2016-08-17
3124,-22.91743,-43.1831,258,8711253,3,2020-02-18
3125,-22.97349,-43.18693,363,8712459,2,2020-01-13
3126,-22.96161,-43.16934,350,8713755,1,2020-02-10
3127,-22.94803,-43.18842,360,8716844,0,2017-01-11
3128,-22.98304,-43.18914,0,8721759,0,2019-01-20
3129,-22.92651,-43.17958,114,8731783,0,2019-04-12
3130,-22.98349,-43.19429,0,8736147,0,2017-02-28
3131,-22.92389,-43.22149,363,8740874,1,2020-01-01
3132,-22.94961,-43.18829,92,8741518,2,2019-07-24
3133,-23.0101,-43.35629,54,8743317,2,2016-04-17
3134,-22.93262,-43.24179,364,8759956,2,2020-01-01
3135,-23.02241,-43.48021,147,8762329,0,2016-08-22
3136,-22.9383,-43.17692,329,8773671,4,2020-02-10
3137,-22.93898,-43.19039,364,8774460,0,2016-08-19
3138,-22.96304,-43.17944,353,8777269,2,2020-02-10
3139,-22.95151,-43.18656,255,8779679,1,2020-02-02
3140,-23.01106,-43.32229,320,8780421,1,2020-01-05
3141,-22.9795,-43.19074,350,8781522,0,2019-12-30
3142,-22.96406,-43.17653,179,8782078,4,2020-01-31
3143,-22.96672,-43.17617,324,8782264,3,2020-01-08
3144,-22.96719,-43.19026,0,8784059,3,2019-10-06
3145,-22.98471,-43.21396,95,8793545,15,2020-01-30
3146,-22.94396,-43.18242,267,8796046,8,2020-02-15
3147,-22.95365,-43.17572,320,8808797,2,2020-02-10
3148,-23.00477,-43.34352,364,8810507,0,2016-08-19
3149,-23.01742,-43.4625,180,8823011,0,2020-01-04
3150,-22.97581,-43.18887,4,8829214,12,2020-01-30
3151,-22.98549,-43.198,345,8831119,8,2020-02-15
3152,-23.00806,-43.31475,323,8843341,0,2020-02-08
3153,-22.98362,-43.19501,49,8845015,5,2020-02-12
3154,-22.98371,-43.1954,352,8855998,1,2020-02-19
3155,-22.9637,-43.16992,0,8861501,1,2019-01-10
3156,-22.96288,-43.17581,351,8862375,0,2019-02-07
3157,-23.014,-43.30456,364,8867097,1,2020-01-05
3158,-23.00817,-43.4432,175,8875190,4,2019-11-11
3159,-22.91556,-43.18718,364,8876592,1,2019-10-05
3160,-23.01064,-43.32957,363,8878529,0,2020-01-18
3161,-22.96029,-43.17704,362,8878951,0,2018-02-12
3162,-22.97455,-43.19734,363,8880911,0,2020-01-02
3163,-22.94958,-43.18624,309,8884452,7,2020-02-09
3164,-22.97682,-43.19004,168,8884882,0,2019-10-08
3165,-22.97831,-43.19083,174,8885162,0,2019-06-25
3166,-22.97964,-43.20126,0,8886506,0,2015-12-01
3167,-22.92838,-43.17341,299,8893573,0,2017-04-20
3168,-22.98315,-43.19143,364,8904127,1,2020-01-04
3169,-22.98422,-43.19852,363,8906882,0,2020-01-06
3170,-22.98064,-43.22409,336,8913571,8,2020-02-08
3171,-22.98231,-43.20673,247,8915197,9,2020-02-21
3172,-22.9804,-43.41604,363,8920204,0,2016-08-19
3173,-22.98579,-43.19247,102,8924302,10,2020-02-02
3174,-22.97942,-43.19032,360,8924579,0,2020-01-01
3175,-22.9418,-43.20015,332,8933942,0,2018-06-17
3176,-22.96212,-43.16983,363,8934372,0,2019-10-06
3177,-22.96788,-43.18342,325,8934828,1,2020-01-15
3178,-22.97632,-43.19095,64,8935958,3,2019-10-05
3179,-22.92108,-43.21372,362,8942282,0,2016-08-09
3180,-22.97976,-43.20034,364,8943652,0,2019-01-02
3181,-22.97787,-43.18987,179,8954563,1,2020-02-06
3182,-22.91378,-43.18824,360,8954715,0,2019-10-10
3183,-22.98341,-43.21613,35,8961053,4,2020-02-02
3184,-22.97653,-43.19132,114,8961080,7,2020-02-11
3185,-22.95005,-43.18577,0,8968845,4,2020-01-08
3186,-22.96404,-43.18219,268,8970092,0,2018-01-02
3187,-22.98408,-43.22163,177,8970998,0,2020-01-02
3188,-22.95149,-43.1825,156,8972171,0,2020-01-03
3189,-22.97812,-43.19251,363,8973551,1,2019-10-08
3190,-22.96971,-43.38501,268,8980230,0,2019-03-09
3191,-22.9689,-43.38309,329,8981061,1,2019-01-01
3192,-22.98441,-43.1969,150,8981357,16,2020-01-24
3193,-22.92537,-43.22863,179,8983598,0,2016-08-23
3194,-22.98494,-43.20292,329,8984972,0,2019-10-08
3195,-22.96901,-43.18739,177,8985365,1,2016-08-22
3196,-22.98263,-43.22571,360,8987143,1,2020-01-05
3197,-22.96414,-43.17491,364,8991632,0,2019-03-06
3198,-22.97287,-43.39807,336,8993191,6,2020-02-10
3199,-22.94036,-43.17039,88,9000947,0,2019-12-12
3200,-22.98191,-43.20004,363,9004757,3,2020-01-02
3201,-22.90996,-43.18613,360,9008989,0,2017-07-16
3202,-22.97929,-43.19086,362,9009131,0,2020-01-02
3203,-22.98552,-43.19384,260,9010342,5,2020-02-09
3204,-22.96471,-43.1739,179,9011222,0,2019-10-06
3205,-22.98478,-43.22159,130,9011871,12,2020-02-19
3206,-22.96489,-43.19142,340,9013057,0,2019-10-06
3207,-22.96822,-43.18658,128,9014122,12,2020-02-05
3208,-22.96719,-43.18206,86,9014265,0,2016-01-02
3209,-22.92065,-43.17834,8,9025011,8,2020-01-02
3210,-22.99382,-43.25645,361,9026654,1,2020-01-03
3211,-22.98157,-43.20444,363,9027742,1,2018-02-14
3212,-22.96687,-43.17909,63,9029107,1,2020-02-07
3213,-23.00969,-43.30417,340,9040515,40,2020-02-16
3214,-22.97846,-43.19034,354,9049668,1,2020-01-18
3215,-22.93045,-43.18996,342,9056293,3,2020-01-31
3216,-22.9686,-43.18936,0,9056870,0,2019-01-05
3217,-22.9847,-43.1987,358,9063383,6,2020-01-26
3218,-22.98579,-43.19696,330,9064351,0,2018-07-18
3219,-22.99285,-43.25725,364,9064452,1,2019-10-08
3220,-23.00909,-43.35847,363,9065671,4,2020-02-03
3221,-22.97058,-43.18327,321,9074422,16,2020-02-09
3222,-22.9857,-43.22777,268,9074427,0,2017-02-17
3223,-22.96753,-43.17868,326,9077795,0,2019-03-14
3224,-22.94165,-43.19847,254,9092306,1,2020-01-05
3225,-22.9798,-43.18985,360,9092455,0,2020-01-16
3226,-22.97312,-43.19156,365,9095224,0,2020-01-02
3227,-22.91461,-43.18133,364,9097268,6,2020-02-07
3228,-22.97158,-43.18825,365,9097618,0,2016-02-14
3229,-22.94534,-43.18386,177,9101672,1,2020-01-09
3230,-22.9841,-43.19713,81,9105160,1,2020-01-02
3231,-22.97414,-43.19286,234,9105748,7,2020-01-25
3232,-22.99072,-43.25869,365,9106865,0,2016-09-19
3233,-23.0118,-43.3252,37,9109484,4,2020-02-14
3234,-22.96937,-43.38728,90,9109848,0,2019-10-05
3235,-23.01109,-43.44645,365,9110895,0,2016-08-26
3236,-22.96407,-43.17676,293,9115960,4,2020-02-06
3237,-22.98057,-43.41584,364,9125611,0,2019-10-06
3238,-22.96277,-43.22178,365,9126110,1,2019-03-07
3239,-22.97378,-43.18759,64,9135525,2,2020-01-16
3240,-22.9831,-43.20028,223,9136331,2,2020-02-01
3241,-22.9732,-43.39448,364,9136756,0,2019-09-29
3242,-22.96957,-43.18137,361,9145714,0,2020-01-04
3243,-22.97311,-43.18836,342,9147127,33,2020-02-10
3244,-22.98529,-43.20651,329,9147983,0,2018-02-14
3245,-22.96531,-43.17117,207,9148518,2,2020-01-15
3246,-22.92015,-43.21612,364,9149970,0,2017-08-02
3247,-22.97136,-43.19075,325,9152043,1,2020-02-21
3248,-22.98449,-43.18965,72,9160693,0,2016-07-16
3249,-22.98679,-43.23008,32,9165142,10,2020-02-10
3250,-22.96585,-43.17859,356,9165679,0,2018-10-29
3251,-22.97154,-43.39458,365,9186314,0,2016-08-23
3252,-22.94975,-43.18393,364,9189605,1,2020-01-02
3253,-22.98457,-43.2252,285,9189830,1,2020-01-06
3254,-22.96344,-43.17504,178,9193844,0,2019-03-06
3255,-22.96552,-43.17539,364,9194353,0,2018-12-11
3256,-23.01067,-43.47575,83,9195667,0,2016-01-18
3257,-22.97899,-43.19105,262,9199613,0,2017-05-21
3258,-22.97084,-43.18635,264,9201553,1,2019-07-21
3259,-23.01013,-43.37029,255,9210672,1,2017-09-26
3260,-22.96276,-43.17595,313,9211947,2,2020-01-30
3261,-22.9353,-43.18633,364,9225010,0,2016-01-02
3262,-22.97599,-43.19029,155,9227002,1,2020-02-17
3263,-22.98017,-43.2052,0,9230537,0,2017-01-02
3264,-22.98302,-43.19248,364,9237093,0,2020-01-05
3265,-23.00364,-43.42813,206,9247374,9,2020-01-11
3266,-22.98204,-43.19159,268,9256670,0,2018-04-20
3267,-23.0043,-43.34087,364,9258479,1,2020-02-02
3268,-22.97913,-43.4168,169,9258949,0,2019-11-10
3269,-22.9154,-43.20764,269,9260344,0,2019-08-20
3270,-22.98558,-43.20078,48,9272476,11,2020-02-18
3271,-22.98222,-43.21909,88,9277865,0,2020-02-09
3272,-22.98515,-43.19984,360,9280725,3,2016-03-02
3273,-22.97491,-43.19156,322,9286541,1,2020-02-22
3274,-22.97231,-43.38219,363,9290056,1,2019-10-07
3275,-22.98544,-43.22297,7,9291618,2,2020-01-02
3276,-22.90745,-43.57953,362,9292855,0,2018-10-01
3277,-22.89838,-43.25423,362,9295102,0,2019-10-09
3278,-22.96715,-43.181,64,9296889,1,2020-02-02
3279,-22.9863,-43.19047,207,9299503,0,2020-01-04
3280,-22.9411,-43.18087,0,9299893,1,2016-08-20
3281,-22.97198,-43.22553,88,9316004,3,2020-02-08
3282,-22.94068,-43.17872,87,9324369,0,2019-03-06
3283,-22.96331,-43.17692,216,9328358,1,2020-01-17
3284,-22.98561,-43.1954,363,9332721,0,2016-02-13
3285,-22.97601,-43.18818,189,9333177,0,2017-09-15
3286,-23.00425,-43.30988,64,9337617,6,2020-02-02
3287,-23.0102,-43.31745,0,9337653,0,2019-01-22
3288,-23.01583,-43.45404,0,9337896,0,2020-01-02
3289,-22.9648,-43.1755,286,9339591,19,2020-02-17
3290,-22.96592,-43.188,237,9345068,1,2020-01-01
3291,-23.01256,-43.31776,365,9345914,0,2017-09-15
3292,-22.96934,-43.20455,365,9346555,0,2020-01-05
3293,-22.91355,-43.18437,90,9350695,0,2016-01-02
3294,-22.98557,-43.2151,348,9365754,10,2020-01-27
3295,-22.96297,-43.17943,361,9371955,0,2017-03-01
3296,-22.92308,-43.17327,90,9381000,0,2017-02-28
3297,-23.00636,-43.32482,237,9383029,0,2019-10-05
3298,-22.98834,-43.22817,129,9385692,7,2020-02-10
3299,-22.97751,-43.19146,107,9391058,8,2020-02-17
3300,-22.961,-43.17611,270,9399403,2,2020-01-02
3301,-22.97453,-43.1993,178,9402047,3,2020-01-02
3302,-23.00293,-43.30778,176,9406783,15,2020-02-09
3303,-22.96163,-43.21693,361,9408951,1,2020-01-11
3304,-22.94849,-43.3853,329,9412425,0,2019-11-11
3305,-22.98183,-43.21066,299,9424559,0,2019-12-24
3306,-22.96668,-43.17838,0,9430855,1,2020-01-02
3307,-22.98402,-43.2031,344,9431901,8,2020-01-28
3308,-22.97219,-43.18626,321,9434187,9,2020-01-31
3309,-22.96782,-43.18403,303,9435652,8,2020-02-13
3310,-22.97203,-43.18583,361,9437342,0,2019-03-07
3311,-22.91903,-43.18022,363,9444998,1,2020-01-16
3312,-22.98221,-43.1959,0,9458823,2,2019-03-06
3313,-22.96397,-43.17518,239,9469127,13,2020-02-10
3314,-22.98624,-43.19083,158,9469997,1,2020-01-28
3315,-23.00524,-43.39069,363,9470262,0,2015-12-14
3316,-22.9701,-43.18568,364,9471792,0,2019-03-11
3317,-22.9833,-43.19331,236,9473545,2,2020-01-06
3318,-22.98229,-43.19489,135,9474338,4,2020-02-16
3319,-22.92505,-43.18854,213,9475625,3,2020-01-05
3320,-22.9351,-43.1794,268,9475965,0,2016-06-30
3321,-22.97083,-43.39177,364,9475980,0,2019-10-09
3322,-22.97943,-43.22678,364,9477367,0,2016-08-15
3323,-22.96983,-43.18534,207,9477986,1,2016-08-15
3324,-22.97882,-43.18854,363,9482474,1,2019-10-07
3325,-22.96392,-43.17114,55,9489489,0,2016-08-16
3326,-22.98557,-43.19734,286,9489716,11,2020-01-08
3327,-22.97107,-43.18706,0,9489855,0,2019-10-08
3328,-22.97706,-43.19139,170,9493577,29,2020-02-21
3329,-22.96965,-43.18491,336,9493666,5,2020-02-19
3330,-22.97214,-43.19078,349,9494941,3,2020-01-02
3331,-22.96946,-43.19095,0,9506012,1,2020-01-04
3332,-22.98589,-43.22195,359,9508710,0,2019-10-06
3333,-22.97683,-43.18806,359,9512518,0,2019-03-06
3334,-22.96335,-43.17463,300,9513618,1,2018-02-15
3335,-22.96847,-43.18552,45,9514098,6,2020-02-12
3336,-22.97087,-43.18726,365,9522439,0,2019-02-23
3337,-22.966,-43.18306,254,9528961,5,2020-01-01
3338,-22.98578,-43.2239,18,9537634,5,2020-02-18
3339,-22.98632,-43.19604,0,9541029,0,2015-12-28
3340,-22.96333,-43.17996,344,9542855,5,2020-01-24
3341,-22.96612,-43.1904,364,9544896,0,2016-08-18
3342,-22.96954,-43.39165,238,9547064,0,2020-01-02
3343,-22.98151,-43.19356,363,9548298,0,2018-02-02
3344,-23.00437,-43.32746,144,9548321,0,2020-01-02
3345,-22.97082,-43.38483,0,9549419,0,2017-05-14
3346,-22.96414,-43.17733,361,9555504,0,2019-12-22
3347,-22.98344,-43.22285,246,9562306,1,2020-01-03
3348,-22.97389,-43.18986,364,9567627,0,2019-01-02
3349,-22.95859,-43.19569,21,9573386,0,2019-01-18
3350,-22.98549,-43.19524,111,9575947,5,2020-02-01
3351,-22.9829,-43.22235,150,9583474,5,2020-02-11
3352,-22.96152,-43.17115,323,9583826,6,2020-02-10
3353,-23.0101,-43.31929,353,9590078,2,2020-01-04
3354,-23.00301,-43.32047,365,9592806,0,2020-01-13
3355,-22.98078,-43.20221,364,9594623,1,2020-02-13
3356,-23.00975,-43.3607,102,9595491,14,2020-02-09
3357,-22.9852,-43.19935,355,9603176,1,2019-12-31
3358,-22.97162,-43.18879,286,9607807,5,2020-02-21
3359,-22.96044,-43.20577,317,9609733,8,2020-02-10
3360,-22.96184,-43.17581,285,9613800,13,2020-02-21
3361,-22.98317,-43.21504,110,9625523,14,2020-02-16
3362,-23.02086,-43.46999,178,9628698,1,2020-01-01
3363,-23.01364,-43.47239,365,9630198,0,2018-01-09
3364,-22.89942,-43.26948,361,9652227,7,2020-01-02
3365,-22.96831,-43.35408,329,9652976,0,2017-08-08
3366,-22.96683,-43.17967,364,9661213,0,2015-12-14
3367,-22.97538,-43.19101,270,9664779,1,2020-01-18
3368,-22.96707,-43.18613,363,9666350,0,2018-02-14
3369,-22.96529,-43.17812,364,9666419,0,2018-01-02
3370,-22.97008,-43.18699,365,9666961,1,2019-01-02
3371,-22.9852,-43.19408,364,9667756,0,2017-04-23
3372,-23.01062,-43.3487,348,9672192,18,2020-02-21
3373,-22.92036,-43.17295,363,9674410,0,2018-02-14
3374,-23.00905,-43.2992,179,9675368,2,2016-08-14
3375,-22.97617,-43.19301,134,9676405,15,2020-02-09
3376,-22.93036,-43.17158,363,9678590,0,2016-08-22
3377,-22.93723,-43.18207,2,9686887,1,2020-01-04
3378,-22.98422,-43.1939,364,9693021,0,2019-11-18
3379,-22.9751,-43.18984,299,9696438,8,2020-01-07
3380,-22.98076,-43.19115,277,9696990,0,2020-01-13
3381,-22.9607,-43.17895,359,9697411,0,2020-01-02
3382,-22.96032,-43.17456,364,9697634,0,2020-01-01
3383,-23.03076,-43.47551,197,9702863,6,2020-01-01
3384,-22.97926,-43.19031,48,9704463,7,2020-01-12
3385,-22.8004,-43.19249,23,9714248,1,2017-05-19
3386,-22.98543,-43.19012,360,9722631,1,2020-01-29
3387,-22.96323,-43.17381,310,9725829,0,2019-03-09
3388,-22.96244,-43.17708,363,9729200,1,2020-01-01
3389,-22.98485,-43.19929,285,9729201,14,2020-02-16
3390,-22.90755,-43.57917,352,9735874,1,2018-03-25
3391,-22.98308,-43.463,360,9737400,3,2019-11-11
3392,-22.9704,-43.18627,359,9744607,1,2018-02-06
3393,-22.9633,-43.17795,361,9746182,0,2020-02-03
3394,-23.01167,-43.28888,347,9746631,30,2020-01-29
3395,-22.97564,-43.22836,363,9748344,3,2020-01-05
3396,-22.99073,-43.25737,364,9749941,2,2019-10-05
3397,-22.96493,-43.17394,355,9751528,8,2020-02-16
3398,-22.91192,-43.17605,364,9756638,0,2019-03-14
3399,-22.98313,-43.19019,0,9757432,0,2017-09-17
3400,-22.9495,-43.38423,23,9762703,0,2019-01-13
3401,-22.96417,-43.17704,212,9764483,1,2020-01-06
3402,-22.97926,-43.19099,175,9772790,0,2019-10-09
3403,-22.97127,-43.18518,364,9772868,3,2016-08-09
3404,-22.97199,-43.18594,364,9773598,0,2019-01-02
3405,-22.9712,-43.18455,364,9773614,1,2020-01-27
3406,-22.97057,-43.18583,119,9777398,0,2016-01-23
3407,-22.92165,-43.1866,170,9785198,19,2020-01-19
3408,-22.9216,-43.1865,4,9786246,12,2020-02-09
3409,-22.97509,-43.22601,86,9792272,0,2017-01-02
3410,-22.9848,-43.19402,16,9792522,0,2019-05-20
3411,-22.96376,-43.17513,132,9793472,29,2020-02-21
3412,-22.97099,-43.39519,323,9795621,20,2020-02-14
3413,-22.98595,-43.19499,359,9803628,0,2016-08-20
3414,-22.98439,-43.20484,87,9804429,0,2016-02-03
3415,-22.98432,-43.19068,344,9804617,1,2020-01-25
3416,-22.98173,-43.19409,359,9806772,1,2020-01-06
3417,-22.98298,-43.22564,361,9810232,1,2019-07-09
3418,-22.92505,-43.18101,362,9814102,1,2020-01-03
3419,-22.98909,-43.43681,357,9825096,0,2020-02-10
3420,-22.93991,-43.1765,359,9826499,1,2020-01-03
3421,-22.95201,-43.1847,329,9826507,0,2019-03-06
3422,-22.93331,-43.18408,358,9837356,0,2016-07-31
3423,-22.96649,-43.41316,365,9841294,0,2016-08-18
3424,-22.95137,-43.18889,54,9842928,0,2018-02-13
3425,-22.91996,-43.18684,106,9844789,9,2020-02-09
3426,-22.98135,-43.22085,135,9853331,21,2020-02-08
3427,-22.98257,-43.20937,88,9853431,0,2017-02-12
3428,-22.98612,-43.35844,365,9854321,0,2016-08-13
3429,-22.97621,-43.19235,362,9856711,1,2019-03-06
3430,-22.95541,-43.17224,250,9857875,4,2020-02-17
3431,-22.92118,-43.175,361,9859463,1,2020-01-08
3432,-22.98337,-43.20172,78,9859545,0,2016-05-04
3433,-22.97788,-43.19336,360,9859990,11,2020-01-26
3434,-22.97201,-43.18583,286,9861834,31,2020-02-16
3435,-22.96308,-43.17516,365,9863061,0,2016-08-25
3436,-22.98653,-43.22679,265,9863483,3,2020-02-14
3437,-23.0109,-43.32113,157,9863894,20,2020-02-20
3438,-22.9643,-43.17784,358,9863926,0,2018-01-07
3439,-22.94078,-43.17722,178,9866060,0,2018-02-14
3440,-22.98278,-43.19447,363,9872638,0,2016-02-12
3441,-22.98504,-43.19099,145,9873140,-1,2020-02-18
3442,-22.97205,-43.18998,324,9873225,0,2017-01-02
3443,-22.98458,-43.21094,89,9873616,0,2016-01-02
3444,-22.9827,-43.20517,260,9874964,0,2019-12-15
3445,-22.97198,-43.2085,363,9874975,0,2017-03-09
3446,-22.98637,-43.18955,360,9877272,0,2018-11-20
